
file;general;race;class;anim;deathvar;dialog;level;gender;sex;allegiance;overrideScript;classScript;raceScript;generalScript;defaultScript;helmet;shield;lring;rring;amulet;weapon1;weapon2;weapon3;weapon4;xpv;name
AMNLEG01;HUMANOID;HUMAN;FIGHTER;AMNIAN_SOLDIER;amnleg01;none;8;MALE;MALE;ENEMY;GPSHOUT;None;None;None;WTARSGT;HELM08;;;;;sper01;;;;15;Amnian Legionary
AMNLEG1;HUMANOID;HUMAN;FIGHTER;AMNIAN_SOLDIER;None;amnleg1;11;MALE;MALE;ENEMY;ENFORCED;GPSHOUT;None;None;WTASIGHT;HELM08;;;;;sper01;;;;3200;Amnian Legionary
AMNLEGS;HUMANOID;HUMAN;INNOCENT;AMNIAN_SOLDIER;None;amnlegs;9;MALE;MALE;NEUTRAL;GPSHOUT;INITDLG;SEEENEMY;None;WTARSGT;HELM08;;;;;SPER01;;;;2000;Amnian Legionary
AMSAEMON;HUMANOID;HUMAN;FIGHTER_MAGE;FIGHTER_MALE_HUMAN;AMSaemon;AmSaemon;20;MALE;MALE;NEUTRAL;None;None;amsaemon;figmag16;None;;sw1h52;;;;sw1h52;;;;20000;Saemon Havarian
AMSEAT01;HUMANOID;HUMAN;INNOCENT;STATIC_PEASANT_MAN_CHAIR;amseat01;amcst01;1;MALE;MALE;NEUTRAL;GRPSHT01;None;none;None;AMPEAS;;;;;;;;;;5;Customer
AMSHEP01;HUMANOID;HUMAN;INNOCENT;FIGHTER_MALE_HUMAN;amshep01;amman01;1;MALE;MALE;NEUTRAL;GRPSHT01;AMCOW;none;None;AMPEAS;;;;;;staf01;;;;5;Cowherd
AMSI;HUMANOID;HUMAN;MAGE;MONK_MALE_HUMAN;amsi;amsi;1;MALE;MALE;NEUTRAL;AMSI;None;INITATTK;None;WTASIGHT;;;;;;;;;;15;Am-Si
AMSMITH;HUMANOID;GNOME;INNOCENT;MAGE_MALE_GNOME;amsmith;amsmith;10;MALE;MALE;NEUTRAL;GRPSHT01;None;None;None;AMPEAS;;;;;;;;;;5;Kerrick the Smith
AMSMUG01;HUMANOID;HUMAN;THIEF;THIEF_MALE_HUMAN;AMSMUG01;amsmug01;14;MALE;MALE;NEUTRAL;SMUGPLOT;Thf01Sht;AMSMUG01;steal25;None;;;;;;SW1h05;;;;3500;Smuggler
AMSMUG02;HUMANOID;HUMAN;THIEF;THIEF_MALE_HUMAN;amsmug02;amsmug02;13;EXTRA;MALE;NEUTRAL;AMWANDER;GRPSHT01;steal25;smugplot;WTARSGT;;;;;;sw1h07;xbow04;;;3300;Smuggler
AMTARC01;HUMANOID;ELF;FIGHTER;FIGHTER_MALE_ELF;amtarc01;amtarc01;8;MALE;MALE;NEUTRAL;None;None;None;tethbat;gpmerc;;;;;;bow24;;;;3500;Tethyrian Archer
AMTCAP01;HUMANOID;HUMAN;FIGHTER;FIGHTER_MALE_HUMAN;amtcap01;amtcap01;10;MALE;MALE;NEUTRAL;None;None;None;tethbat;gpmerc;helm13;;;;;sw1h72;;;;7300;Tethyrian Captain
AMTCLE01;HUMANOID;HUMAN;CLERIC;CLERIC_FEMALE_HUMAN_LOW;yssold16;;10;FEMALE;FEMALE;NEUTRAL;None;None;None;None;gphealer;;;;;;blun01;;;;5400;Cleric Of Lathander
AMTCLER0;HUMANOID;HUMAN;CLERIC;CLERIC_FEMALE_HUMAN_LOW;yssold16;;10;FEMALE;FEMALE;ENEMY;None;None;None;None;gphealer;;;;;;blun01;;;;5400;Cleric Of Lathander
AMTGEN01;HUMANOID;HUMAN;FIGHTER;FIGHTER_MALE_HUMAN;amtgen01;amtgen01;16;MALE;MALE;NEUTRAL;None;None;None;INP1IVSG;gpmerc;;sw1h77;;;;sw1h73;;;;10000;Jamis Tombelthen
AMTMAG01;HUMANOID;HUMAN;MAGE;MAGE_MALE_HUMAN;amtmag01;amtmag01;10;MALE;MALE;NEUTRAL;None;None;tethbat;spseq14a;gpmage2;;;;;;;;;;4000;Tethyrian Battlemage
AMTPIK01;HUMANOID;HUMAN;FIGHTER;AMNIAN_SOLDIER;amtpik01;amtpik01;8;MALE;MALE;NEUTRAL;None;None;None;tethbat;gpmerc;;;;;;sper05;;;;5000;Tethyrian Pikeman
AMUMBER;MONSTER;UMBERHULK;UMBERHULK;UMBER_HULK;None;;4;MALE;MALE;ENEMY;None;chalDIE;None;None;MINDLESS;;;;;;UMBER01;;;;1000;Umber Hulk
AMWENC01;HUMANOID;HUMAN;INNOCENT;HARLOT_WOMAN;AMwenc01;AMwenc01;1;FEMALE;FEMALE;NEUTRAL;amwenc01;None;GRPSHT01;None;WTRUNSGT;;;;;;;;;;5;Leila
AMWYVERN;MONSTER;WYVERN;MAGE;WYVERN;Wyvern;lucy;7;NIETHER;MALE;NEUTRAL;SHOUT;RIBALD;WYVERN;None;wtasight;;;RING97;;;WYVERN1;WYVERN2;;;450;Lucy
ANAST;UNDEAD;VAMPIRE;VAMPIRE;THIEF_FEMALE_HUMAN;ANAST;boanaste;10;FEMALE;FEMALE;NEUTRAL;INITDLG;MOVEP1;None;None;None;;;;;;;;;;150;Valen
ANKHEG01;MONSTER;ANKHEG;ANKHEG;ANKHEG;None;;8;NIETHER;MALE;ENEMY;GENSHT01;None;None;ANKHEG;WTASIGHT;;;;;;ANKHEG1;ANKHEG2;;;975;Ankheg
ANNO1;HUMANOID;HUMAN;INNOCENT;STATIC_NOBLE_MAN;Announcer;anno1;1;MALE;MALE;NEUTRAL;None;ANNOUNCE;None;None;None;;;;;;;;;;15;Announcer
ANNOUN;HUMANOID;HUMAN;INNOCENT;PEASANT_MAN;None;None;1;MALE;MALE;NEUTRAL;SHOUT;None;None;None;None;;;;;;;;;;15;Peasant
ANOMEN10;HUMANOID;HUMAN;FIGHTER_CLERIC;FIGHTER_MALE_HUMAN;Anomen;ANOMEN;7;MALE;MALE;NEUTRAL;ANOMEN;SHOUT06;None;anomx;wtasight;HELM01;NPSHLD;;;;BLUN04;SLNG01;;;0;Anomen
ANOMEN12;HUMANOID;HUMAN;FIGHTER_CLERIC;FIGHTER_MALE_HUMAN;Anomen;ANOME25a;7;MALE;MALE;NEUTRAL;ANOM25;None;None;anomx;wtasight;HELM01;NPSHLD;;;;BLUN33;SLNG04;;;0;Anomen
ANOMEN6;HUMANOID;HUMAN;FIGHTER_CLERIC;FIGHTER_MALE_HUMAN;Anomen;ANOMEN;7;MALE;MALE;NEUTRAL;ANOMEN;SHOUT06;None;anomx;WTASIGHT;HELM01;NPSHLD;;;;BLUN04;SLNG01;;;0;Anomen
ANOMEN7;HUMANOID;HUMAN;FIGHTER_CLERIC;FIGHTER_MALE_HUMAN;Anomen;ANOMEN;7;MALE;MALE;NEUTRAL;ANOMEN;SHOUT06;None;anomx;wtasight;HELM01;NPSHLD;;;;BLUN04;SLNG01;;;0;Anomen
ANOMEN8;HUMANOID;HUMAN;FIGHTER_CLERIC;FIGHTER_MALE_HUMAN;Anomen;ANOMEN;7;MALE;MALE;NEUTRAL;ANOMEN;SHOUT06;None;anomx;wtasight;HELM01;NPSHLD;;;;BLUN04;SLNG01;;;0;Anomen
ANOMEN9;HUMANOID;HUMAN;FIGHTER_CLERIC;FIGHTER_MALE_HUMAN;Anomen;ANOMEN;7;MALE;MALE;NEUTRAL;ANOMEN;SHOUT06;None;anomx;wtasight;HELM01;NPSHLD;;;;BLUN04;SLNG01;;;0;Anomen
ANOTHUG;HUMANOID;HUMAN;FIGHTER;FIGHTER_MALE_HUMAN;anothug;;6;MALE;MALE;NEUTRAL;SHOUT;None;None;None;WTASIGHT;helm01;shld03;;;;sw1h07;;;;975;Guard
ANTENOS;HUMANOID;HUMAN;THIEF;THIEF_MALE_HUMAN;antenos;antenos;13;MALE;MALE;NEUTRAL;gensht01;None;None;None;None;;;;;;SW1H07;;;;0;Antenos
AR18ARCH;HUMANOID;HUMAN;FIGHTER;FIGHTER_FEMALE_HUMAN;AR18ARCH;;12;FEMALE;FEMALE;ENEMY;gpshout;ft12t;None;None;wtasight;;;;;;dagg01;bow05;;;5000;Archer
AR18DWAF;HUMANOID;DWARF;FIGHTER;FIGHTER_MALE_DWARF;AR18DWAF;;8;MALE;MALE;ENEMY;gpshout;gpdog1;None;wtasight;;HELM10;SHLD14;;;;AX1H04;;;;0;Duergar
AR18FAM;HUMANOID;MEPHIT;MEPHIT;IMP;AR18FAM;;3;NIETHER;MALE;ENEMY;gpshout;None;None;GPMEPMIS;wtasight;;;;;Immcloud;S1-3;;;;420;Mist Mephit
AR18FIG;HUMANOID;ORC;FIGHTER;OROG_ELITE;gpfight1;gpfight1;16;MALE;MALE;ENEMY;gpshout;fight16a;None;None;WTASIGHT;;;;;;sw2h11;;;;6000;Mercenary
AR18MAGE;HUMANOID;HUMAN;MAGE;MAGE_MALE_HUMAN;ar18Mage;;15;MALE;MALE;ENEMY;gpshout;gpuse;Mage14t;wtasight;;;;;STONSKIN;;staf01;;;;15000;Mage
AR18PRIE;HUMANOID;HUMAN;CLERIC;CLERIC_MALE_HUMAN;AR18PRIE;None;14;MALE;MALE;ENEMY;gpshout;pries14t;None;None;wtasight;;BLUN05;;;;blun04;slng01;;;12000;Priest of Cyric
AR18SKEL;UNDEAD;SKELETON;SKELETON_WARRIOR;SKELETON_WARRIOR;None;;9;NIETHER;MALE;ENEMY;gpshout;gpskel1;None;None;WTASIGHT;helmskwa;;RING99;IMMUNE1;;skelwasu;;;;1150;Skeleton Warrior
AR18THIF;HUMANOID;HUMAN;THIEF;THIEF_MALE_HUMAN;gpthief1;None;14;MALE;MALE;NEUTRAL;gpshout;gpuse;thief14t;wtasight;None;;;mage01;;;dagg15;;;;4000;Thief
ARAN;HUMANOID;HUMAN;MAGE_THIEF;THIEF_MALE_HUMAN;aran;aran;14;MALE;MALE;NEUTRAL;shout12;stdeath;None;None;WTASIGHT;helmnoan;;;;;sw1h29;xbow09;;;17000;Aran Linvail
ARAN02;HUMANOID;HUMAN;MAGE_THIEF;THIEF_MALE_HUMAN;aran;aran02;14;MALE;MALE;NEUTRAL;magthf14;SHOUTDLG;gpuse;None;WTASIGHT;helmnoan;;ring07;;amul21;sw1h29;xbow09;;;17000;Aran Linvail
ARENTHIS;HUMANOID;HUMAN;CLERIC;CLERIC_MALE_HUMAN;Arenthis;arenthis;10;MALE;MALE;NEUTRAL;SHOUT;ARENTHIS;None;None;PRIES10B;;;;;;staf01;;;;2800;Arenthis
ARGRIM;HUMANOID;HUMAN;INNOCENT;NOBLE_MAN;None;argrim;1;MALE;MALE;NEUTRAL;SHOUT;RUNENEMY;None;None;WTRUNSGT;;;;;;;;;;15;Lord Ketlaar Argrim
ARKANISG;HUMANOID;HUMAN;FIGHTER_THIEF;THIEF_MALE_HUMAN;arkanisg;arkanisg;7;MALE;MALE;ENEMY;GENSHT01;None;None;None;WTASIGHT;;;MAGE01;;;SW1H29;;;;1400;Arkanis Gath
ARLED;HUMANOID;ELF;THIEF;THIEF_MALE_ELF;Arledrian;arled;8;MALE;MALE;NEUTRAL;SHOUT;StealAmn;gpuse;None;WTASIGHT;;;;;;;sw1h08;bow05;;800;Arledrian
ARMY01;HUMANOID;ORC;ORC;ORC_MELEE;None;None;4;MALE;MALE;ENEMY;GENSHT01;None;orcwar;None;WTARSGT;;;;;;;SW1H01;;;95;Orc
ARNBOY01;HUMANOID;HUMAN;THIEF;BOY;arnboy01;arnboy01;1;MALE;MALE;NEUTRAL;SHOUT;;stdeath;None;None;;;;;;;;;;7;Apprentice Torturer Douglas
ARNFGT01;HUMANOID;HUMAN;THIEF;THIEF_MALE_HUMAN;arnfgt01;arnfgt01;10;MALE;MALE;NEUTRAL;None;None;None;None;None;;;;;;rndtre02;;;;1400;Shadow Thief
ARNFGT02;HUMANOID;HUMAN;THIEF;THIEF_MALE_HUMAN;arnfgt02;;10;MALE;MALE;NEUTRAL;gensht01;None;None;None;None;;;;;;DAGG16;;;;1400;Shadow Thief
ARNFGT03;HUMANOID;HUMAN;FIGHTER;SHADOW_THIEF;arnfgt03;arnfgt03;10;MALE;MALE;NEUTRAL;gensht01;stdeath;None;None;wtarsgt;;;;;;SW1H04;XBOW04;;;1400;Shadow Thief Archer
ARNFGT04;HUMANOID;HUMAN;THIEF;THIEF_MALE_HUMAN;arnfgt04;arnfgt04;10;MALE;MALE;NEUTRAL;gensht01;stdeath;None;wtasight;None;HELM01;SHLD01;;;;HAMM01;;;;1400;Shadow Thief Thug
ARNFGT05;HUMANOID;HUMAN;MAGE;MAGE_MALE_HUMAN;arnfgt05;;14;MALE;MALE;NEUTRAL;gensht01;None;None;None;None;;;;;;STAF06;;;;1400;Shadow Thief
ARNFGT06;HUMANOID;HUMAN;MAGE;MAGE_MALE_HUMAN;arnfgt06;arnfgt06;14;MALE;MALE;GOODBUTBLUE;None;ARNFGT06;mage14a;HELPPC;WTASIGHT;;;;;;STAF06;;;;1400;Haz
ARNGOL01;GIANTHUMANOID;GOLEM;GOLEM_CLAY;GOLEM_CLAY;None;;9;NIETHER;MALE;NEUTRAL;ARNGOL01;None;None;None;WTASIGHT;;;IMMUNE1;GOLCLA;;B2-16;;;;2000;Golem
ARNGRL01;HUMANOID;ELF;THIEF;THIEF_FEMALE_ELF;arngrl01;arngrl01;5;FEMALE;FEMALE;NEUTRAL;None;None;stdeath;None;WTASIGHT;;;;;;;;;;500;Missy
ARNMAN01;HUMANOID;HUMAN;INNOCENT;STATIC_BEGGAR_MAN;arnman01;arnman01;1;MALE;MALE;NEUTRAL;SHOUT;None;None;None;None;;;;;;;;;;15;Prisoner
ARNMAN02;HUMANOID;HUMAN;INNOCENT;STATIC_BEGGAR_MAN;arnman02;arnman02;1;MALE;MALE;NEUTRAL;SHOUT;None;None;;None;;;;;;;;;;15;Prisoner
ARNMAN03;HUMANOID;HUMAN;THIEF;THIEF_MALE_HUMAN;arnman03;arnman03;10;MALE;MALE;NEUTRAL;None;None;stdeath;None;None;;;;;;sw1h07;;;;1400;Cuchul
ARNMAN04;HUMANOID;HALFLING;THIEF;THIEF_FEMALE_HALFLING;arnman04;arnman04;10;FEMALE;FEMALE;NEUTRAL;None;None;stdeath;None;None;;;;;;dagg01;;;;1400;Mitsu
ARNMAN05;HUMANOID;ELF;THIEF;THIEF_MALE_ELF;arnman05;arnman05;10;MALE;MALE;NEUTRAL;None;None;stdeath;None;None;;;;;;;;;;1000;Achon
ARNMAN06;HUMANOID;DWARF;INNOCENT;THIEF_MALE_DWARF;arnman06;arnman06;10;MALE;MALE;NEUTRAL;None;None;None;None;None;;;;;;;;;;1000;Prisoner
ARNMAN07;HUMANOID;ELF;INNOCENT;SLEEPING_MAN_ELF;arnman07;arnman07;10;MALE;MALE;NEUTRAL;None;SHOUTINV;None;None;None;;;;;;;;;;1400;Prisoner
ARNMAN08;HUMANOID;HUMAN;THIEF;SHADOW_THIEF;arnman08;arnman08;10;MALE;MALE;NEUTRAL;None;None;stdeath;None;None;;;MAGE01;;;SW1H07;;;;1400;Shadow Thief
ARNMAN09;HUMANOID;HUMAN;THIEF;THIEF_MALE_HUMAN;arnman09;arnman09;10;MALE;MALE;NEUTRAL;;None;stdeath;None;None;;;ring35;;;dagg01;;;;140;Shadow Thief
ARNMAN10;HUMANOID;HUMAN;FIGHTER;THIEF_MALE_HUMAN;arnman10;arnman10;10;MALE;MALE;NEUTRAL;None;stdeath;SHOUTDL2;None;None;;;;;;SW1H04;BOW05;;;1400;Trainee
ARNMAN11;HUMANOID;HUMAN;FIGHTER;SHADOW_THIEF;arnman11;arnman11;10;MALE;MALE;NEUTRAL;None;stdeath;SHOUTDL2;None;None;;;;;;SW1H04;XBOW04;;;1400;Trainee
ARNTRA01;HUMANOID;HUMAN;THIEF;SHADOW_THIEF;arntra01;arntra01;10;MALE;MALE;NEUTRAL;None;stdeath;ARNTRA01;WTASIGHT;None;HELM01;;;;MINHP1;sw1h04;;;;1400;Trainee
ARNTRA02;HUMANOID;HUMAN;MAGE;MAGE_MALE_HUMAN;arntra02;arntra02;10;MALE;MALE;NEUTRAL;None;stdeath;ARNTRA02;None;Mage10A;;;;;MINHP1;STAF01;;;;120;Trainee
ARNTRA03;HUMANOID;HUMAN;FIGHTER;THIEF_MALE_HUMAN;arntra03;arntra03;10;MALE;MALE;NEUTRAL;gensht01;stdeath;None;None;None;;;;;;SW1H04;BOW05;;;1400;Trainee
ARNTRA04;HUMANOID;HUMAN;THIEF;THIEF_MALE_HUMAN;arntra04;arntra04;10;MALE;MALE;NEUTRAL;ARNTRA04;STDEATH;None;None;None;;;;;;;;;;200;Trainee
ARNTRA05;HUMANOID;HUMAN;FIGHTER;THIEF_MALE_HUMAN;arntra05;arntra05;10;MALE;MALE;NEUTRAL;gensht01;stdeath;SHOUTDL2;None;None;;;;;;SW1H04;;;;1400;Shadow Thief
ARNTRA06;HUMANOID;HUMAN;THIEF;FIGHTER_MALE_HUMAN;arntra06;arntra06;10;MALE;MALE;NEUTRAL;None;stdeath;None;None;None;;;;;;sw1h01;;;;0;Shadow Thief
ARNWAR01;HUMANOID;HUMAN;FIGHTER;THIEF_MALE_HUMAN;arnfgt03;arnfgt03;10;MALE;MALE;ENEMY;gensht01;None;WTARSGT;None;None;;;;;;BOW05;SW1H04;;;1400;Shadow Thief Archer
ARNWAR02;HUMANOID;HUMAN;THIEF;THIEF_MALE_HUMAN;arnfgt04;arnfgt04;10;MALE;MALE;ENEMY;gensht01;None;None;wtasight;None;HELM01;SHLD01;;;;HAMM01;;;;1400;Shadow Thief Thug
ARNWAR03;HUMANOID;HUMAN;THIEF;THIEF_MALE_HUMAN;arnfgt01;arnfgt01;10;MALE;MALE;ENEMY;None;None;WTASIGHT;None;None;;;;;;sw1h07;;;;1400;Shadow Thief
ARNWAR04;HUMANOID;HUMAN;THIEF;THIEF_MALE_HUMAN;arnfgt02;;10;MALE;MALE;ENEMY;gensht01;None;WTASIGHT;None;None;;;;;;DAGG16;;;;1400;Shadow Thief Footpad
ARNWAR05;HUMANOID;HUMAN;MAGE;MAGE_MALE_HUMAN;arnfgt05;;14;MALE;MALE;ENEMY;gensht01;None;MAGE14A;None;None;;;;;;STAF06;;;;1400;Shadow Thief
ARNWAR06;HUMANOID;HUMAN;MAGE;MAGE_MALE_HUMAN;arnwar06;arnwar06;14;MALE;MALE;ENEMY;;SHOUTDLG;MAGE14A;None;None;;;;;;staf01;;;;8000;Haz
ARNWAR07;HUMANOID;HUMAN;FIGHTER;FIGHTER_MALE_HUMAN;arnwar07;arnwar07;20;MALE;MALE;NEUTRAL;;SHOUTDLG;None;None;WTASIGHT;helm01;shld03;ring35;;;sw1h43;;;;10000;Dedral
ARNWAR08;HUMANOID;HUMAN;THIEF;THIEF_MALE_HUMAN;arnwar08;arnwar08;4;MALE;MALE;NEUTRAL;;SHOUTDLG;wtasight;None;None;;;;;;;;;;175;Tizzak
ARNWAR09;HUMANOID;ELF;CLERIC_MAGE;MAGE_FEMALE_ELF;mage14c;;14;FEMALE;FEMALE;ENEMY;protdem;Mage14c;None;wtasight;;;;;;;;;;;8000;Shadow Thief
ARNWAR10;HUMANOID;HUMAN;CLERIC;CLERIC_MALE_HUMAN;pries12a;None;12;MALE;MALE;ENEMY;pries12a;None;None;None;wtasight;;;;;;;;;;2000;Priest of Mask
ARTEMIS;HUMANOID;HUMAN;THIEF;FIGHTER_MALE_HUMAN;artemis;artemis;11;MALE;MALE;ENEMY;None;artemis;None;None;WTASIGHT;;sw1h29;;mage01;;dagg20;;;;6000;Artemis Entreri
ARVAL;HUMANOID;HUMAN;CLERIC;CLERIC_MALE_HUMAN_LOW;Arval;Arval;6;MALE;MALE;NEUTRAL;SHOUT;ARVAL;PRIEST5;None;WTASIGHT;;;;;;;;;;680;High Mornmaster Arval
BADLUCK;HUMANOID;HUMAN;THIEF;GIRL;shthlt01;chain;8;FEMALE;FEMALE;NEUTRAL;None;None;None;None;None;;;;;;;;;;650;Jariel
BALELIT1;HUMANOID;HUMAN;MONK;MONK_MALE_HUMAN;balelit1;None;18;MALE;MALE;NEUTRAL;None;BALELITE;None;None;balelit1;;;;;;;STAF08;;;10000;Adherent
BALELIT2;HUMANOID;HUMAN;MONK;MONK_MALE_HUMAN;balelit2;None;18;MALE;MALE;NEUTRAL;None;BALELITE;None;None;balelit2;;;;;;;STAF08;;;10000;Adherent
BALELIT3;HUMANOID;HUMAN;MONK;MONK_MALE_HUMAN;balelit3;None;18;MALE;MALE;NEUTRAL;None;BALELITE;None;None;balelit3;;;;;;;STAF08;;;10000;Adherent
BALELIT4;HUMANOID;HUMAN;MONK;MONK_MALE_HUMAN;balelit4;None;18;MALE;MALE;NEUTRAL;None;BALELITE;None;None;balelit4;;;;;;;STAF08;;;10000;Adherent
BALELITE;HUMANOID;HUMAN;MONK;MONK_MALE_HUMAN;balelite;None;18;MALE;MALE;NEUTRAL;None;BALELITE;None;None;balmonk;;;;;;;STAF08;;;10000;Adherent
BALOR01;MONSTER;DEMONIC;TANARI;TANARRI;balor01;;13;SUMMONED_DEMON;MALE;NEUTRAL;;balor01;None;None;wtasight;helmnoan;;immune3;RINGDEMN;;balor;;;;46000;Balor
BALTH;HUMANOID;HUMAN;MONK;MONK_MALE_HUMAN;balth;balth;30;MALE;MALE;NEUTRAL;;balth;None;None;BALTHFT2;;;IMMUNE3;BHAALIMM;;MFIST8;STAF20;;;40000;Balthazar
BALTH2;HUMANOID;HUMAN;MONK;MONK_MALE_HUMAN;balth2;balth2;30;MALE;MALE;ALLY;;balth2;None;None;;;;IMMUNE3;;;MFIST8;STAF20;;;40000;Balthazar
BAMNG01;HUMANOID;HUMAN;FIGHTER;AMNIAN_SOLDIER;None;Bamng01;6;MALE;MALE;NEUTRAL;SHOUT;SEEENEMY;None;None;WTASIGHT;;;;;;SPER01;SW1H04;;;860;Amnian Guard
BAMNG02;HUMANOID;HUMAN;FIGHTER;AMNIAN_SOLDIER;None;Bamng02;6;MALE;MALE;NEUTRAL;SHOUT;SEEENEMY;None;None;WTASIGHT;;;;;;SPER01;SW1H04;;;860;Amnian Guard
BANSHE01;UNDEAD;WRAITH;NO_CLASS;WAILING_VIRGIN;banshe01;banshe01;7;NIETHER;FEMALE;ENEMY;banshe01;None;None;None;WTASIGHT;;;;immune1;immchs;b1-8m2;;;;4000;Banshee
BARL;HUMANOID;HUMAN;FIGHTER_CLERIC;CLERIC_MALE_HUMAN;barl;barl;10;MALE;MALE;NEUTRAL;barl;gpuse;None;None;wtasight;helmnoan;shld06;;;;barlfl;;;;5000;Barl
BARONP;HUMANOID;HUMAN;FIGHTER;FIGHTER_MALE_HUMAN;Ployer;baronp;12;MALE;MALE;NEUTRAL;BARONP;SHOUT;None;None;wtasight;;;;;;SW2H01;;;;6000;Baron Ployer
BARSAIL1;HUMANOID;HUMAN;FIGHTER;SAILOR_MAN;None;barsail1;6;MALE;MALE;NEUTRAL;SHOUT;None;None;None;WDASIGHT;;shld08;;;;sw1h20;;;;870;Sailor
BARSAIL2;HUMANOID;HUMAN;FIGHTER;FIGHTER_FEMALE_HUMAN;None;barsail2;6;FEMALE;FEMALE;NEUTRAL;SHOUT;None;None;None;WDASIGHT;;shld08;;;;sw1h20;;;;870;Sailor
BASGRT01;MONSTER;BASILISK;BASILISK_GREATER;BASILISK_GREATER;None;;10;NIETHER;MALE;ENEMY;None;None;None;GBASILSK;WTASIGHT;;;;;;BASILG1;BASILG2;BASILG3;;4000;Greater Basilisk
BASILGSU;MONSTER;BASILISK;BASILISK_GREATER;BASILISK_GREATER;None;;9;SUMMONED;MALE;CONTROLLED;None;None;GBASILSK;None;None;;;;;;BASILG1;BASILG2;BASILG3;;1200;Greater Basilisk
BASILLSU;MONSTER;BASILISK;BASILISK;BASILISK;None;;7;SUMMONED;MALE;CONTROLLED;None;None;LBASILSK;None;None;;;;;;BASILL1;BASILL2;;;400;Lesser Basilisk
BASLES01;MONSTER;BASILISK;BASILISK;BASILISK;None;;6;NIETHER;MALE;ENEMY;None;None;LBASILSK;None;None;;;;;;BASILL1;BASILL2;;;1400;Lesser Basilisk
BATFORM1;MONSTER;NO_RACE;NO_CLASS;BLOB_MIST_CREATURE;None;None;1;MALE;MALE;NEUTRAL;None;None;None;EFREET02;WDRUNSGT;;;;;;;;;;1;Djinni
BATIN01;ANIMAL;MAMMAL;NO_CLASS;BAT_INSIDE;batin01;;1;MALE;MALE;NEUTRAL;None;None;None;None;None;;;;;;;;;;1;Bat
BATOUT01;ANIMAL;MAMMAL;NO_CLASS;BAT_OUTSIDE;batout01;;1;MALE;MALE;NEUTRAL;None;None;None;None;None;;;;;;;;;;1;Bat
BAZDRA01;HUMANOID;HUMAN;MAGE;CLERIC_MALE_HUMAN;Bazdra01;Bazdra01;25;MALE;MALE;NEUTRAL;bazdra01;None;None;None;DRACONIS;helmnoan;;bhaalhp1;;;;;;;31000;Draconis
BAZDRA02;MONSTER;DRAGON;MAGE;DRAGON_BROWN;Bazdra02;Bazdra02;25;NIETHER;MALE;ENEMY;DragBrow;None;None;None;wtasight;helmnoan;;dragring;;;DRAGBROW;;;;61000;Draconis
BAZDRA03;MONSTER;DRAGON;RED_DRAGON;DRAGON_GREEN;Bazdra03;Bazdra03;23;FEMALE;FEMALE;NEUTRAL;INP1IABS;INPAIVSG;BAZDRA03;None;DragGre2;helmnoan;;DRAGRING;;;draggre1;;;;60000;Fll'Yissetat
BAZEYE01;HUMANOID;HUMAN;MAGE;MAGE_MALE_HUMAN;bazeye01;bazeye01;20;MALE;MALE;NEUTRAL;BAZEYE01;None;None;CMAGE20A;WTASIGHT;;;;;;staf01;;;;20000;Iycanth the Mad
BAZEYE02;HUMANOID;HUMAN;MAGE;MAGE_MALE_HUMAN;bazeye02;bazeye01;20;MALE;MALE;NEUTRAL;None;BAZEYE04;None;None;CMAGE20A;;;ghost3;;;;;;;20000;Iycanth the Mad
BAZEYE03;HUMANOID;NO_RACE;NO_CLASS;WIZARD_EYE;bazeye03;bazeye03;1;NIETHER;MALE;NEUTRAL;None;BAZEYE03;None;None;None;;;;;;;;;;5000;Observer
BAZEYE04;HUMANOID;NO_RACE;NO_CLASS;WIZARD_EYE;bazeye04;bazeye04;1;NIETHER;MALE;NEUTRAL;None;BAZEYE04;None;None;None;;;;;;;;;;5000;Observer
BAZGAU01;MONSTER;BEHOLDER;BEHOLDER;BEHOLDER_SMALL;bazgau01;bazgau01;9;NIETHER;MALE;ENEMY;GENSHT01;BAZGAU01;None;GAUTH01;WTASIGHT;;;;;;BEHOLD;;;;9000;Gauth
BAZLIZ01;HUMANOID;LIZARDMAN;MAGE;LIZARD_MAN_ELITE;bazliz01;bazliz01;20;MALE;MALE;ENEMY;None;GRPSHT01;None;None;CMACL20A;;;;;;;;;;9000;Lizard Man Shaman
BAZLIZ02;HUMANOID;LIZARDMAN;MAGE;LIZARD_MAN_ELITE;bazliz02;bazliz02;20;MALE;MALE;ENEMY;None;GRPSHT01;None;None;CMACL20A;;;;;;;;;;9000;Lizard Man Shaman
BAZLIZ03;MONSTER;LIZARDMAN;FIGHTER;LIZARD_MAN_ELITE;Bazliz03;Bazliz03;20;MALE;MALE;ENEMY;None;GRPSHT01;None;None;CFIGH20B;;;;;;HALB02;;;;6000;Lizard Man
BAZLIZ04;MONSTER;LIZARDMAN;FIGHTER;LIZARD_MAN_ELITE;Bazliz04;Bazliz04;20;MALE;MALE;ENEMY;None;GRPSHT01;None;None;CFIGH30B;;;;;;HALB07;;;;6000;Lizard Man Captain
BAZMONK;HUMANOID;HUMAN;FIGHTER;MONK_MALE_HUMAN;Bazmonk;Bazmonk;20;MALE;MALE;NEUTRAL;None;None;None;None;cmonk20b;;;IMMUNE1;;;;;;;6000;Monk
